SIC5L1;SIC5L2;SIC5L3;SIC5L4;SIC5L5;SIC7L1;SIC7L2;SIC7L3;SIC7L4;SIC7L5 ;Level 5 text description
1;11;111;1111;11110;A;01;012;0128;01280;Growing of narcotic crops
1;11;111;1111;11110;A;01;012;0128;01280;Growing of plants used primarily for insecticidal, fungicidal or similar purposes
1;11;111;1111;11110;A;01;012;0128;01280;Growing of plants used primarily in perfumery
1;11;111;1111;11110;A;01;012;0128;01280;Growing of plants used primarily in pharmacy
1;11;111;1111;11110;A;01;012;0128;01280;Growing of vanilla
1;11;111;1112;11120;A;01;012;0128;01280;Growing of chillies and peppers (capsicum spp.)
1;11;111;1112;11120;A;01;012;0128;01280;Growing of fennel
1;11;111;1113;11130;A;01;012;0128;01280;Growing of anise
1;11;111;1113;11130;A;01;012;0128;01280;Growing of badian
1;11;111;1113;11130;A;01;012;0128;01280;Growing of cardamoms
1;11;111;1113;11130;A;01;012;0128;01280;Growing of cinnamon (canella)
1;11;111;1113;11130;A;01;012;0128;01280;Growing of cloves
1;11;111;1113;11130;A;01;012;0128;01280;Growing of ginger
1;11;111;1113;11130;A;01;012;0128;01280;Growing of mace
1;11;111;1113;11130;A;01;012;0128;01280;Growing of nutmeg
1;11;111;1113;11130;A;01;012;0128;01280;Growing of pepper (piper spp.)
1;11;111;1113;11130;A;01;012;0128;01280;Growing of other spices and aromatic crops
1;11;111;1111;11110;A;01;012;0128;01280;Drug plants growing
1;11;111;1111;11110;A;01;012;0128;01280;Herb growing
1;11;111;1111;11110;A;01;012;0128;01280;Hop cones growing
1;11;111;1111;11110;A;01;012;0128;01280;Hops growing
1;11;111;1111;11110;A;01;012;0128;01280;Plant materials growing, used in pharmacy or for insecticides, fungicidal or similar purposes
1;11;111;1111;11110;A;01;012;0128;01280;Vanilla bean growing
1;11;111;1112;11120;A;01;012;0128;01280;Capers growing
1;11;111;1112;11120;A;01;012;0128;01280;Capsicum growing
1;11;111;1112;11120;A;01;012;0128;01280;Chervil growing
1;11;111;1112;11120;A;01;012;0128;01280;Chilli farming
1;11;111;1112;11120;A;01;012;0128;01280;Chive growing
1;11;111;1112;11120;A;01;012;0128;01280;Fruit of the genus capsicum or pimenta or fennel growing
1;11;111;1112;11120;A;01;012;0128;01280;Parsley growing
1;11;111;1112;11120;A;01;012;0128;01280;Sweet marjoram growing
1;11;111;1112;11120;A;01;012;0128;01280;Tarragon growing
1;11;111;1113;11130;A;01;012;0128;01280;Aniseeds growing
1;11;111;1113;11130;A;01;012;0128;01280;Basil leaves growing
1;11;111;1113;11130;A;01;012;0128;01280;Bay leaves growing
1;11;111;1113;11130;A;01;012;0128;01280;Cinnamon growing
1;11;111;1113;11130;A;01;012;0128;01280;Cloves growing
1;11;111;1113;11130;A;01;012;0128;01280;Coriander seeds growing
1;11;111;1113;11130;A;01;012;0128;01280;Cumin seeds growing
1;11;111;1113;11130;A;01;012;0128;01280;Ginger  growing
1;11;111;1113;11130;A;01;012;0128;01280;Nutmeg growing
1;11;111;1113;11130;A;01;012;0128;01280;Spanish hops growing (origanum/marjojam)
1;11;111;1113;11130;A;01;012;0128;01280;Spice crops growing
1;11;111;1113;11130;A;01;012;0128;01280;Spice fruit growing
1;11;111;1113;11130;A;01;012;0128;01280;Spice leaves growing
1;11;111;1113;11130;A;01;012;0128;01280;Spice seeds growing
1;11;111;1113;11130;A;01;012;0128;01280;Thyme leaves growing
1;11;111;1111;11110;A;01;012;0129;01290;Growing of other perennial crops
1;11;111;1111;11110;A;01;012;0129;01290;Growing of rubber trees
1;11;111;1111;11110;A;01;012;0129;01290;Growing of trees for extraction of sap (for extraction of sap in the wild, see 0230)
1;11;111;1111;11110;A;01;012;0129;01290;Growing of vegetable materials of a kind used primarily for plaiting
1;11;111;1112;11120;A;01;012;0129;01290;Growing of Christmas trees
1;11;111;1111;11110;A;01;012;0129;01290;Crops growing n.e.c. (perennial)
1;11;111;1111;11110;A;01;012;0129;01290;Plant material growing for plaiting, padding or stuffing or for brooms or brushes
1;11;111;1111;11110;A;01;012;0129;01290;Rubber trees growing
1;11;111;1112;11120;A;01;013;0130;01300;Operation of tree nurseries (for forest tree nurseries, see 0210)
1;11;111;1112;11120;A;01;013;0130;01300;Plant propagation
1;11;111;1112;11120;A;01;013;0130;01300;Bulb propagation
1;11;111;1112;11120;A;01;013;0130;01300;Bulbs growing
1;11;111;1112;11120;A;01;013;0130;01300;Corms growing
1;11;111;1112;11120;A;01;013;0130;01300;Crowns growing
1;11;111;1112;11120;A;01;013;0130;01300;Fruit tree nursery operation
1;11;111;1112;11120;A;01;013;0130;01300;Growing of cuttings and slips
1;11;111;1112;11120;A;01;013;0130;01300;Growing of live plants for bulbs
1;11;111;1112;11120;A;01;013;0130;01300;Growing of mushroom spawn
1;11;111;1112;11120;A;01;013;0130;01300;Growing of plants for ornamental purposes, including turf for transplanting
1;11;111;1112;11120;A;01;013;0130;01300;Growing of plants for plating (for seed-production, see 011 and 012)
1;11;111;1112;11120;A;01;013;0130;01300;Growing of tubers and roots
1;11;111;1112;11120;A;01;013;0130;01300;Horticultural specialities growing or production
1;11;111;1112;11120;A;01;013;0130;01300;Mushroom spawn growing
1;11;111;1112;11120;A;01;013;0130;01300;Plant stock growing
1;11;111;1112;11120;A;01;013;0130;01300;Seed potato growing
1;11;111;1112;11120;A;01;013;0130;01300;Seedling growing
1;11;111;1112;11120;A;01;013;0130;01300;Seedling plant growing
1;11;111;1112;11120;A;01;013;0130;01300;Seedling plant production
1;11;111;1112;11120;A;01;013;0130;01300;Seeds for flowers growing or production
1;11;111;1112;11120;A;01;013;0130;01300;Seeds for fruit or vegetables production or growing (for propagation)
1;11;111;1112;11120;A;01;013;0130;01300;Unrooted cuttings or slips production
1;11;111;1112;11120;A;01;013;0130;01300;Vegetable seed growing
1;11;111;1112;11120;A;01;013;0130;01300;Willow tree growing (nurseries)
1;11;114;1140;11400;A;01;013;0130;01300;Crop growth promoting activities
1;11;112;1121;11210;A;01;014;0141;01410;Beef farming
1;11;112;1121;11210;A;01;014;0141;01410;Bovine semen production
1;11;112;1121;11210;A;01;014;0141;01410;Breeding of buffaloes
1;11;112;1121;11210;A;01;014;0141;01410;Breeding of cattle
1;11;112;1121;11210;A;01;014;0141;01410;Buffalo, domesticated, grazing
1;11;112;1121;11210;A;01;014;0141;01410;Butter production (on the farm)
1;11;112;1121;11210;A;01;014;0141;01410;Cattle farming
1;11;112;1121;11210;A;01;014;0141;01410;Cattle feedlot operation
1;11;112;1121;11210;A;01;014;0141;01410;Cheese production undertaken in conjunction with farming activities
1;11;112;1121;11210;A;01;014;0141;01410;Dairy farming
1;11;112;1121;11210;A;01;014;0141;01410;Dairy products production, undertaken in conjunction with farming activities
1;11;112;1121;11210;A;01;014;0141;01410;Livestock speculators - cattle and buffaloes
1;11;112;1121;11210;A;01;014;0141;01410;Production of bovine semen
1;11;112;1121;11210;A;01;014;0141;01410;Production of raw cow milk from buffaloes (for processing of milk, see 1050)
1;11;112;1121;11210;A;01;014;0141;01410;Production of raw cow milk from cows (for processing of milk, see 1050)
1;11;112;1121;11210;A;01;014;0141;01410;Raising of buffaloes
1;11;112;1121;11210;A;01;014;0141;01410;Raising of cattle
1;11;112;1121;11210;A;01;014;0141;01410;Raising of cattle and buffaloes
1;11;112;1121;11210;A;01;014;0141;01410;Raw cattle milk production
1;11;112;1121;11210;A;01;014;0141;01410;Share cattle milking operation principally (not town milk)
1;11;112;1121;11210;A;01;014;0142;01420;Breeding of asses
1;11;112;1121;11210;A;01;014;0142;01420;Breeding of horses, including racing horses (for operation of racing and riding stables, see 9319)
1;11;112;1121;11210;A;01;014;0142;01420;Breeding of mules or hinnies
1;11;112;1121;11210;A;01;014;0142;01420;Raising  of horses, including racing horses (for operation of racing and riding stables, see 9319)
1;11;112;1121;11210;A;01;014;0142;01420;Raising of asses
1;11;112;1121;11210;A;01;014;0142;01420;Raising of horses and other equines
1;11;112;1121;11210;A;01;014;0142;01420;Raising of mules or hinnies
1;11;112;1121;11210;A;01;014;0142;01420;Asses farming
1;11;112;1121;11210;A;01;014;0142;01420;Bloodstock investment
1;11;112;1121;11210;A;01;014;0142;01420;Hinnies farming
1;11;112;1121;11210;A;01;014;0142;01420;Horse ranching
1;11;112;1121;11210;A;01;014;0142;01420;Horse stud farm operation
1;11;112;1121;11210;A;01;014;0142;01420;Horses farming
1;11;112;1121;11210;A;01;014;0142;01420;Livestock speculators - horses and other equines
1;11;112;1121;11210;A;01;014;0142;01420;Mules farming
1;11;112;1121;11210;A;01;014;0142;01420;Stallion syndicate activities
1;11;112;1121;11210;A;01;014;0142;01420;Stud-farming
1;11;112;1121;11210;A;01;014;0143;01430;Breeding of camels (dromedary) and camelids
1;11;112;1121;11210;A;01;014;0143;01430;Raising of camels (dromedary) and camelids
1;11;112;1121;11210;A;01;014;0143;01430;Raising of camels and camelids
1;11;112;1121;11210;A;01;014;0143;01430;Alpaca farming
1;11;112;1121;11210;A;01;014;0143;01430;Livestock speculators - camels and camelids
1;11;112;1121;11210;A;01;014;0143;01430;Llama farming
1;11;112;1121;11210;A;01;014;0143;01430;Raw camel milk production
1;11;112;1121;11210;A;01;014;0144;01440;Breeding of goats
1;11;112;1121;11210;A;01;014;0144;01440;Breeding of sheep
1;11;112;1121;11210;A;01;014;0144;01440;Production of raw goat milk (for processing of milk, see 1050)
1;11;112;1121;11210;A;01;014;0144;01440;Production of raw sheep milk (for processing of milk, see 1050)
1;11;112;1121;11210;A;01;014;0144;01440;Production of raw wool (for processing of pulled wool, see 1010)
1;11;112;1121;11210;A;01;014;0144;01440;Raising of goats
1;11;112;1121;11210;A;01;014;0144;01440;Raising of sheep
1;11;112;1121;11210;A;01;014;0144;01440;Raising of sheep and goats
1;11;112;1121;11210;A;01;014;0144;01440;Dairy goat farming
1;11;112;1121;11210;A;01;014;0144;01440;Goats farming and breeding
1;11;112;1121;11210;A;01;014;0144;01440;Livestock speculators - sheep and goats
1;11;112;1121;11210;A;01;014;0144;01440;Prime lamb raising
1;11;112;1121;11210;A;01;014;0144;01440;Raw sheep milk production
1;11;112;1121;11210;A;01;014;0144;01440;Share goat milking operation principally (not town milk)
1;11;112;1121;11210;A;01;014;0144;01440;Sheep farming and breeding
1;11;112;1121;11210;A;01;014;0144;01440;Sheep ranching
1;11;112;1121;11210;A;01;014;0144;01440;Sheep-shearing  by sheep owner
1;11;112;1121;11210;A;01;014;0144;01440;Wool growing (raw)
1;11;112;1122;11220;A;01;014;0145;01450;Breeding of swine (pigs)
1;11;112;1122;11220;A;01;014;0145;01450;Raising of swine (pigs)
1;11;112;1122;11220;A;01;014;0145;01450;Raising of swine/pigs
1;11;112;1121;11210;A;01;014;0145;01450;Livestock speculators - swine/pig
1;11;112;1122;11220;A;01;014;0145;01450;Pig farming
1;11;112;1122;11220;A;01;014;0145;01450;Pig raising
1;11;112;1122;11220;A;01;014;0145;01450;Swine raising
1;11;112;1122;11220;A;01;014;0146;01460;Eggs production
1;11;112;1122;11220;A;01;014;0146;01460;Livestock speculators - poultry
1;11;112;1122;11220;A;01;014;0146;01460;Breeding of poultry: ducks
1;11;112;1122;11220;A;01;014;0146;01460;Breeding of poultry: fowls of the species Gallus domesticus (chickens and capons)
1;11;112;1122;11220;A;01;014;0146;01460;Breeding of poultry: geese
1;11;112;1122;11220;A;01;014;0146;01460;Breeding of poultry: guinea fowls
1;11;112;1122;11220;A;01;014;0146;01460;Breeding of poultry: turkeys
1;11;112;1122;11220;A;01;014;0146;01460;Broiler farming
1;11;112;1122;11220;A;01;014;0146;01460;Chicken farming (also slaughtering on farm)
1;11;112;1122;11220;A;01;014;0146;01460;Chicken farming in conjunction with manufacturing (slaughtering, dressing or packing)
1;11;112;1122;11220;A;01;014;0146;01460;Chicken hatchery operation for egg production
1;11;112;1122;11220;A;01;014;0146;01460;Chicken hatchery operation for meat production
1;11;112;1122;11220;A;01;014;0146;01460;Duck farming for meat
1;11;112;1122;11220;A;01;014;0146;01460;Geese farming for meat
1;11;112;1122;11220;A;01;014;0146;01460;Goose farming
1;11;112;1122;11220;A;01;014;0146;01460;Operation of poultry hatcheries
1;11;112;1122;11220;A;01;014;0146;01460;Poultry egg farm operation
1;11;112;1122;11220;A;01;014;0146;01460;Poultry farming for meat
1;11;112;1122;11220;A;01;014;0146;01460;Poultry hatcheries operation
1;11;112;1122;11220;A;01;014;0146;01460;Poultry slaughtering undertaken in conjunction with farming
1;11;112;1122;11220;A;01;014;0146;01460;Production of eggs
1;11;112;1122;11220;A;01;014;0146;01460;Raising of poultry
1;11;112;1122;11220;A;01;014;0146;01460;Raising of poultry: ducks
1;11;112;1122;11220;A;01;014;0146;01460;Raising of poultry: fowls of the species Gallus domesticus (chickens and capons)
1;11;112;1122;11220;A;01;014;0146;01460;Raising of poultry: geese
1;11;112;1122;11220;A;01;014;0146;01460;Raising of poultry: guinea fowls
1;11;112;1122;11220;A;01;014;0146;01460;Raising of poultry: turkeys
1;11;112;1122;11220;A;01;014;0146;01460;Slaughter of poultry on the farm
1;11;112;1122;11220;A;01;014;0146;01460;Turkey farming for meat
1;11;112;1122;11220;A;01;014;0149;01490;Bee-keeping 
1;11;112;1122;11220;A;01;014;0149;01490;Breeding of birds, such as parakeets etc. (pets)
1;11;112;1122;11220;A;01;014;0149;01490;Breeding of cats (pets)
1;11;112;1122;11220;A;01;014;0149;01490;Breeding of dogs (pets)
1;11;112;1122;11220;A;01;014;0149;01490;Breeding of emus
1;11;112;1122;11220;A;01;014;0149;01490;Breeding of hamsters etc. (pets)
1;11;112;1122;11220;A;01;014;0149;01490;Breeding of insects
1;11;112;1122;11220;A;01;014;0149;01490;Breeding of ostriches
1;11;112;1122;11220;A;01;014;0149;01490;Breeding of other birds (except poultry)
1;11;112;1122;11220;A;01;014;0149;01490;Breeding of other fur animals
1;11;112;1122;11220;A;01;014;0149;01490;Breeding of rabbits
1;11;112;1122;11220;A;01;014;0149;01490;Livestock speculators - other animals
1;11;112;1122;11220;A;01;014;0149;01490;Muskrat farming
1;11;112;1122;11220;A;01;014;0149;01490;Operation of land mollusc farms
1;11;112;1122;11220;A;01;014;0149;01490;Operation of snail farms
1;11;112;1122;11220;A;01;014;0149;01490;Operation of worm farms
1;11;112;1122;11220;A;01;014;0149;01490;Production of beeswax
1;11;112;1122;11220;A;01;014;0149;01490;Production of bird skins from ranching operation
1;11;112;1122;11220;A;01;014;0149;01490;Production of fur skins from ranching operation
1;11;112;1122;11220;A;01;014;0149;01490;Production of honey
1;11;112;1122;11220;A;01;014;0149;01490;Production of reptile skins from ranching operation
1;11;112;1122;11220;A;01;014;0149;01490;Production of silk worm cocoons
1;11;112;1122;11220;A;01;014;0149;01490;Raising of birds, such as parakeets etc. (pets)
1;11;112;1122;11220;A;01;014;0149;01490;Raising of cats (pets)
1;11;112;1122;11220;A;01;014;0149;01490;Raising of diverse animals
1;11;112;1122;11220;A;01;014;0149;01490;Raising of dogs (pets)
1;11;112;1122;11220;A;01;014;0149;01490;Raising of emus
1;11;112;1122;11220;A;01;014;0149;01490;Raising of hamsters etc. (pets)
1;11;112;1122;11220;A;01;014;0149;01490;Raising of insects
1;11;112;1122;11220;A;01;014;0149;01490;Raising of ostriches
1;11;112;1122;11220;A;01;014;0149;01490;Raising of other animals
1;11;112;1122;11220;A;01;014;0149;01490;Raising of other birds (except poultry)
1;11;112;1122;11220;A;01;014;0149;01490;Raising of other fur animals
1;11;112;1122;11220;A;01;014;0149;01490;Raising of rabbits
1;11;112;1122;11220;A;01;014;0149;01490;Raising of silk worms
1;11;115;1151;11510;A;01;014;0149;01490;Game farming
1;11;115;1151;11510;A;01;014;0149;01490;Game propagation
1;11;112;1122;11220;A;01;014;0149;01490;Apiary operation
1;11;112;1122;11220;A;01;014;0149;01490;Apiculture activity
1;11;112;1122;11220;A;01;014;0149;01490;Bee catching operation (for agricultural purposes)
1;11;112;1122;11220;A;01;014;0149;01490;Bee keeping for raw honey production
1;11;112;1122;11220;A;01;014;0149;01490;Bee keeping for sale of honey
1;11;112;1122;11220;A;01;014;0149;01490;Bird breeding
1;11;112;1122;11220;A;01;014;0149;01490;Bird skins production - from ranching operation
1;11;112;1122;11220;A;01;014;0149;01490;Birds raising
1;11;112;1122;11220;A;01;014;0149;01490;Butterfly breeding
1;11;112;1122;11220;A;01;014;0149;01490;Cats breeding
1;11;112;1122;11220;A;01;014;0149;01490;Dogs breeding
1;11;112;1122;11220;A;01;014;0149;01490;Domesticated animals raising except swine and poultry
1;11;112;1122;11220;A;01;014;0149;01490;Emu farming
1;11;112;1122;11220;A;01;014;0149;01490;Fitch or polecat breeding
1;11;112;1122;11220;A;01;014;0149;01490;Furskin animal breeding
1;11;112;1122;11220;A;01;014;0149;01490;Furskin production with farming operation
1;11;112;1122;11220;A;01;014;0149;01490;Game bird farming
1;11;112;1122;11220;A;01;014;0149;01490;Greyhound breeding
1;11;112;1122;11220;A;01;014;0149;01490;Honey production
1;11;112;1122;11220;A;01;014;0149;01490;Insects raising
1;11;112;1122;11220;A;01;014;0149;01490;Land mollusc raising
1;11;112;1122;11220;A;01;014;0149;01490;Land molluscs breeding
1;11;112;1122;11220;A;01;014;0149;01490;Opossum breeding
1;11;112;1122;11220;A;01;014;0149;01490;Ostrich farming
1;11;112;1122;11220;A;01;014;0149;01490;Pet breeding
1;11;112;1122;11220;A;01;014;0149;01490;Rabbit farming and raising
1;11;112;1122;11220;A;01;014;0149;01490;Raw honey production
1;11;112;1122;11220;A;01;014;0149;01490;Reptile skins production from ranching operation
1;11;112;1122;11220;A;01;014;0149;01490;Reptiles raising
1;11;112;1122;11220;A;01;014;0149;01490;Sericultural farming and breeding services (silkworm)
1;11;112;1122;11220;A;01;014;0149;01490;Silkworm cocoons production
1;11;112;1122;11220;A;01;014;0149;01490;Silkworm egg production and raising of silkworm
1;11;112;1122;11220;A;01;014;0149;01490;Small animal breeding
1;11;112;1122;11220;A;01;014;0149;01490;Snake farming
1;11;112;1122;11220;A;01;014;0149;01490;Vermiculture (worm breeding)
